point,Px,Py,Pz,Building_ID,FloorIndex,orientx,orienty,orientz,orientw,original_size,scalex,scaley,scalez
4421,-410.0586853027344,6125.00048828125,620.8231811523438,21.0,16,0.0,0.9967360496520996,0.0,-0.08072984218597412,0.4749999940395355,1.0,0.4000000059604645,0.06849801540374756
4422,-484.59271240234375,6125.00048828125,609.9932861328125,21.0,16,0.0,-0.6475512981414795,-0.0,0.7620218992233276,0.4749999940395355,4.0,4.0,4.0
4423,-674.587646484375,6125.0,610.0391235351562,21.0,16,0.0,-0.6475512981414795,-0.0,0.7620218992233276,0.4749999940395355,4.0,4.0,4.0
4424,-864.5906372070312,6125.0,610.0960083007812,21.0,16,0.0,-0.6475512981414795,-0.0,0.7620218992233276,0.4749999940395355,4.0,4.0,4.0
4425,-414.05755615234375,6125.00048828125,609.9725952148438,21.0,16,0.0,-0.6475512981414795,-0.0,0.7620218992233276,0.4749999940395355,1.0,0.4000000059604645,0.7053307890892029
4426,-1054.5885009765625,6125.00048828125,610.141357421875,21.0,16,0.0,-0.6475512981414795,-0.0,0.7620218992233276,0.4749999940395355,1.0,0.4000000059604645,0.7053307890892029
4427,-1129.1756591796875,6125.00048828125,667.8926391601562,21.0,16,0.0,0.08037245273590088,0.0,0.9967648983001709,0.4749999940395355,4.0,4.0,4.0
4428,-1129.12890625,6125.00048828125,614.1650390625,21.0,16,0.0,0.08037245273590088,0.0,0.9967648983001709,0.4749999940395355,1.0,0.4000000059604645,0.5372627377510071
4429,-1129.343505859375,6125.00048828125,857.8898315429688,21.0,16,0.0,0.08037245273590088,0.0,0.9967648983001709,0.4749999940395355,1.0,0.4000000059604645,0.5372627377510071
4430,-1133.955322265625,6125.00048828125,915.6219482421875,21.0,16,0.0,-0.6475715041160583,-0.0,0.7620046734809875,0.4749999940395355,4.0,4.0,4.0
4431,-1323.955322265625,6125.00048828125,915.6607666015625,21.0,16,0.0,-0.6475715041160583,-0.0,0.7620046734809875,0.4749999940395355,4.0,4.0,4.0
4432,-1513.955322265625,6125.0,915.6995849609375,21.0,16,0.0,-0.6475715041160583,-0.0,0.7620046734809875,0.4749999940395355,4.0,4.0,4.0
4433,-1703.9561767578125,6125.00048828125,915.744384765625,21.0,16,0.0,-0.6475715041160583,-0.0,0.7620046734809875,0.4749999940395355,4.0,4.0,4.0
4434,-1893.9561767578125,6125.00048828125,915.783203125,21.0,16,0.0,-0.6475715041160583,-0.0,0.7620046734809875,0.4749999940395355,4.0,4.0,4.0
4435,-1133.3955078125,6125.00048828125,915.6205444335938,21.0,16,0.0,-0.6475715041160583,-0.0,0.7620046734809875,0.4749999940395355,1.0,0.4000000059604645,0.005603373050689697
4436,-2083.9541015625,6125.00048828125,915.8284912109375,21.0,16,0.0,-0.6475715041160583,-0.0,0.7620046734809875,0.4749999940395355,1.0,0.4000000059604645,0.005603373050689697
4437,-2088.518798828125,6125.0,874.817626953125,21.0,16,0.0,0.9967311024665833,0.0,-0.08079033344984055,0.4749999940395355,4.0,4.0,4.0
4438,-2088.50830078125,6125.00048828125,684.8195190429688,21.0,16,0.0,0.9967311024665833,0.0,-0.08079033344984055,0.4749999940395355,4.0,4.0,4.0
4439,-2088.5,6125.0009765625,494.81488037109375,21.0,16,0.0,0.9967311024665833,0.0,-0.08079033344984055,0.4749999940395355,4.0,4.0,4.0
4440,-2088.49267578125,6125.00048828125,304.8162841796875,21.0,16,0.0,0.9967311024665833,0.0,-0.08079033344984055,0.4749999940395355,4.0,4.0,4.0
4441,-2088.4853515625,6125.0009765625,114.81764221191406,21.0,16,0.0,0.9967311024665833,0.0,-0.08079033344984055,0.4749999940395355,4.0,4.0,4.0
4442,-2088.47705078125,6125.00048828125,-75.18701171875,21.0,16,0.0,0.9967311024665833,0.0,-0.08079033344984055,0.4749999940395355,4.0,4.0,4.0
4443,-2088.470947265625,6125.00048828125,-265.1795959472656,21.0,16,0.0,0.9967311024665833,0.0,-0.08079033344984055,0.4749999940395355,4.0,4.0,4.0
4444,-2088.462158203125,6125.00048828125,-455.18426513671875,21.0,16,0.0,0.9967311024665833,0.0,-0.08079033344984055,0.4749999940395355,4.0,4.0,4.0
4445,-2088.455078125,6125.00048828125,-645.1829223632812,21.0,16,0.0,0.9967311024665833,0.0,-0.08079033344984055,0.4749999940395355,4.0,4.0,4.0
4446,-2088.44775390625,6125.00048828125,-835.1815185546875,21.0,16,0.0,0.9967311024665833,0.0,-0.08079033344984055,0.4749999940395355,4.0,4.0,4.0
4447,-2088.439453125,6125.0009765625,-1025.1861572265625,21.0,16,0.0,0.9967311024665833,0.0,-0.08079033344984055,0.4749999940395355,4.0,4.0,4.0
4448,-2088.43212890625,6125.00048828125,-1215.184814453125,21.0,16,0.0,0.9967311024665833,0.0,-0.08079033344984055,0.4749999940395355,4.0,4.0,4.0
4449,-2088.51708984375,6125.00048828125,911.82470703125,21.0,16,0.0,0.9967311024665833,0.0,-0.08079033344984055,0.4749999940395355,1.0,0.4000000059604645,0.3700730800628662
4450,-2088.4248046875,6125.00048828125,-1405.183349609375,21.0,16,0.0,0.9967311024665833,0.0,-0.08079033344984055,0.4749999940395355,1.0,0.4000000059604645,0.3700730800628662
4451,-2020.9949951171875,6125.0009765625,-1446.193359375,21.0,16,0.0,0.7619357705116272,0.0,0.6476525664329529,0.4749999940395355,4.0,4.0,4.0
4452,-1830.9947509765625,6125.00048828125,-1446.195068359375,21.0,16,0.0,0.7619357705116272,0.0,0.6476525664329529,0.4749999940395355,4.0,4.0,4.0
4453,-1640.9959716796875,6125.00048828125,-1446.190673828125,21.0,16,0.0,0.7619357705116272,0.0,0.6476525664329529,0.4749999940395355,4.0,4.0,4.0
4454,-1450.9947509765625,6125.00048828125,-1446.1983642578125,21.0,16,0.0,0.7619357705116272,0.0,0.6476525664329529,0.4749999940395355,4.0,4.0,4.0
4455,-2084.421142578125,6125.00048828125,-1446.193359375,21.0,16,0.0,0.7619357705116272,0.0,0.6476525664329529,0.4749999940395355,1.0,0.4000000059604645,0.6342570781707764
4456,-1260.9957275390625,6125.00048828125,-1446.194091796875,21.0,16,0.0,0.7619357705116272,0.0,0.6476525664329529,0.4749999940395355,1.0,0.4000000059604645,0.6342570781707764
4457,-1193.5477294921875,6125.0,-1400.0211181640625,21.0,16,0.0,0.08101701736450195,0.0,0.9967126846313477,0.4749999940395355,4.0,4.0,4.0
4458,-1193.565673828125,6125.00048828125,-1442.1947021484375,21.0,16,0.0,0.08101701736450195,0.0,0.9967126846313477,0.4749999940395355,1.0,0.4000000059604645,0.4217676520347595
4459,-1193.4697265625,6125.00048828125,-1210.0147705078125,21.0,16,0.0,0.08101701736450195,0.0,0.9967126846313477,0.4749999940395355,1.0,0.4000000059604645,0.4217676520347595
4460,-1097.4898681640625,6125.00048828125,-1163.884765625,21.0,16,0.0,0.762075662612915,0.0,0.647487998008728,0.4749999940395355,4.0,4.0,4.0
4461,-907.489990234375,6125.00048828125,-1163.960693359375,21.0,16,0.0,0.762075662612915,0.0,0.647487998008728,0.4749999940395355,4.0,4.0,4.0
4462,-717.4881591796875,6125.0,-1164.0487060546875,21.0,16,0.0,0.762075662612915,0.0,0.647487998008728,0.4749999940395355,4.0,4.0,4.0
4463,-1189.4478759765625,6125.00048828125,-1163.842041015625,21.0,16,0.0,0.762075662612915,0.0,0.647487998008728,0.4749999940395355,1.0,0.4000000059604645,0.9195732474327087
4464,-527.4902954101562,6125.00048828125,-1164.1312255859375,21.0,16,0.0,0.762075662612915,0.0,0.647487998008728,0.4749999940395355,1.0,0.4000000059604645,0.9195732474327087
4465,-431.4962463378906,6125.00048828125,-1260.7755126953125,21.0,16,0.0,0.9967448711395264,0.0,-0.08062072098255157,0.4749999940395355,4.0,4.0,4.0
4466,-431.4226989746094,6125.0009765625,-1450.7818603515625,21.0,16,0.0,0.9967448711395264,0.0,-0.08062072098255157,0.4749999940395355,4.0,4.0,4.0
4467,-431.3501281738281,6125.00048828125,-1640.7822265625,21.0,16,0.0,0.9967448711395264,0.0,-0.08062072098255157,0.4749999940395355,4.0,4.0,4.0
4468,-431.27850341796875,6125.0,-1830.776611328125,21.0,16,0.0,0.9967448711395264,0.0,-0.08062072098255157,0.4749999940395355,4.0,4.0,4.0
4469,-431.2049865722656,6125.00048828125,-2020.7830810546875,21.0,16,0.0,0.9967448711395264,0.0,-0.08062072098255157,0.4749999940395355,4.0,4.0,4.0
4470,-431.1334533691406,6125.00048828125,-2210.77734375,21.0,16,0.0,0.9967448711395264,0.0,-0.08062072098255157,0.4749999940395355,4.0,4.0,4.0
4471,-431.0608825683594,6125.0,-2400.777587890625,21.0,16,0.0,0.9967448711395264,0.0,-0.08062072098255157,0.4749999940395355,4.0,4.0,4.0
4472,-430.9913635253906,6125.00048828125,-2590.778564453125,21.0,16,0.0,0.9967448711395264,0.0,-0.08062072098255157,0.4749999940395355,4.0,4.0,4.0
4473,-430.91778564453125,6125.0009765625,-2780.784912109375,21.0,16,0.0,0.9967448711395264,0.0,-0.08062072098255157,0.4749999940395355,4.0,4.0,4.0
4474,-431.53094482421875,6125.00048828125,-1168.171630859375,21.0,16,0.0,0.9967448711395264,0.0,-0.08062072098255157,0.4749999940395355,1.0,0.4000000059604645,0.9260886311531067
4475,-430.84521484375,6125.00048828125,-2970.78515625,21.0,16,0.0,0.9967448711395264,0.0,-0.08062072098255157,0.4749999940395355,1.0,0.4000000059604645,0.9260886311531067
4476,-366.85699462890625,6125.00048828125,-3067.378173828125,21.0,16,0.0,0.761877179145813,0.0,0.6477215886116028,0.4749999940395355,4.0,4.0,4.0
4477,-176.8568115234375,6125.00048828125,-3067.343017578125,21.0,16,0.0,0.761877179145813,0.0,0.6477215886116028,0.4749999940395355,4.0,4.0,4.0
4478,13.140439987182617,6125.00048828125,-3067.307861328125,21.0,16,0.0,0.761877179145813,0.0,0.6477215886116028,0.4749999940395355,4.0,4.0,4.0
4479,203.14064025878906,6125.00048828125,-3067.2724609375,21.0,16,0.0,0.761877179145813,0.0,0.6477215886116028,0.4749999940395355,4.0,4.0,4.0
4480,393.14385986328125,6125.0,-3067.236572265625,21.0,16,0.0,0.761877179145813,0.0,0.6477215886116028,0.4749999940395355,4.0,4.0,4.0
4481,583.14111328125,6125.0,-3067.201904296875,21.0,16,0.0,0.761877179145813,0.0,0.6477215886116028,0.4749999940395355,4.0,4.0,4.0
4482,773.1422729492188,6125.0,-3067.17236328125,21.0,16,0.0,0.761877179145813,0.0,0.6477215886116028,0.4749999940395355,4.0,4.0,4.0
4483,963.1425170898438,6125.0,-3067.136962890625,21.0,16,0.0,0.761877179145813,0.0,0.6477215886116028,0.4749999940395355,4.0,4.0,4.0
4484,1153.1396484375,6125.00048828125,-3067.101806640625,21.0,16,0.0,0.761877179145813,0.0,0.6477215886116028,0.4749999940395355,4.0,4.0,4.0
4485,1343.1429443359375,6125.00048828125,-3067.06591796875,21.0,16,0.0,0.761877179145813,0.0,0.6477215886116028,0.4749999940395355,4.0,4.0,4.0
4486,1533.14013671875,6125.00048828125,-3067.031005859375,21.0,16,0.0,0.761877179145813,0.0,0.6477215886116028,0.4749999940395355,4.0,4.0,4.0
4487,-426.80926513671875,6125.00048828125,-3067.38671875,21.0,16,0.0,0.761877179145813,0.0,0.6477215886116028,0.4749999940395355,1.0,0.4000000059604645,0.5995091795921326
4488,1723.140380859375,6125.00048828125,-3066.99560546875,21.0,16,0.0,0.761877179145813,0.0,0.6477215886116028,0.4749999940395355,1.0,0.4000000059604645,0.5995091795921326
4489,1787.0924072265625,6125.00048828125,-3022.3271484375,21.0,16,0.0,0.0808100625872612,0.0,0.9967295527458191,0.4749999940395355,4.0,4.0,4.0
4490,1787.091064453125,6125.00048828125,-2832.327392578125,21.0,16,0.0,0.0808100625872612,0.0,0.9967295527458191,0.4749999940395355,4.0,4.0,4.0
4491,1787.0897216796875,6125.00048828125,-2642.328125,21.0,16,0.0,0.0808100625872612,0.0,0.9967295527458191,0.4749999940395355,4.0,4.0,4.0
4492,1787.0924072265625,6125.00048828125,-2452.333984375,21.0,16,0.0,0.0808100625872612,0.0,0.9967295527458191,0.4749999940395355,4.0,4.0,4.0
4493,1787.091064453125,6125.00048828125,-2262.334228515625,21.0,16,0.0,0.0808100625872612,0.0,0.9967295527458191,0.4749999940395355,4.0,4.0,4.0
4494,1787.091796875,6125.00048828125,-2072.328125,21.0,16,0.0,0.0808100625872612,0.0,0.9967295527458191,0.4749999940395355,4.0,4.0,4.0
4495,1787.0904541015625,6125.00048828125,-1882.32861328125,21.0,16,0.0,0.0808100625872612,0.0,0.9967295527458191,0.4749999940395355,4.0,4.0,4.0
4496,1787.0933837890625,6125.00048828125,-1692.3345947265625,21.0,16,0.0,0.0808100625872612,0.0,0.9967295527458191,0.4749999940395355,4.0,4.0,4.0
4497,1787.0938720703125,6125.00048828125,-1502.3284912109375,21.0,16,0.0,0.0808100625872612,0.0,0.9967295527458191,0.4749999940395355,4.0,4.0,4.0
4498,1787.093505859375,6125.0,-1312.3348388671875,21.0,16,0.0,0.0808100625872612,0.0,0.9967295527458191,0.4749999940395355,4.0,4.0,4.0
4499,1787.0914306640625,6125.0009765625,-1122.3292236328125,21.0,16,0.0,0.0808100625872612,0.0,0.9967295527458191,0.4749999940395355,4.0,4.0,4.0
4500,1787.093017578125,6125.00048828125,-932.3291015625,21.0,16,0.0,0.0808100625872612,0.0,0.9967295527458191,0.4749999940395355,4.0,4.0,4.0
4501,1787.0947265625,6125.0009765625,-742.3290405273438,21.0,16,0.0,0.0808100625872612,0.0,0.9967295527458191,0.4749999940395355,4.0,4.0,4.0
4502,1787.093505859375,6125.0009765625,-552.329345703125,21.0,16,0.0,0.0808100625872612,0.0,0.9967295527458191,0.4749999940395355,4.0,4.0,4.0
4503,1787.0921630859375,6125.0,-362.3298034667969,21.0,16,0.0,0.0808100625872612,0.0,0.9967295527458191,0.4749999940395355,4.0,4.0,4.0
4504,1787.091796875,6125.0,-172.3362274169922,21.0,16,0.0,0.0808100625872612,0.0,0.9967295527458191,0.4749999940395355,4.0,4.0,4.0
4505,1787.08935546875,6125.00048828125,17.669414520263672,21.0,16,0.0,0.0808100625872612,0.0,0.9967295527458191,0.4749999940395355,4.0,4.0,4.0
4506,1787.091064453125,6125.00048828125,207.66949462890625,21.0,16,0.0,0.0808100625872612,0.0,0.9967295527458191,0.4749999940395355,4.0,4.0,4.0
4507,1787.0927734375,6125.00048828125,397.66961669921875,21.0,16,0.0,0.0808100625872612,0.0,0.9967295527458191,0.4749999940395355,4.0,4.0,4.0
4508,1787.094482421875,6125.0,587.669677734375,21.0,16,0.0,0.0808100625872612,0.0,0.9967295527458191,0.4749999940395355,4.0,4.0,4.0
4509,1787.09033203125,6125.0009765625,777.6687622070312,21.0,16,0.0,0.0808100625872612,0.0,0.9967295527458191,0.4749999940395355,4.0,4.0,4.0
4510,1787.092041015625,6125.00048828125,967.6689453125,21.0,16,0.0,0.0808100625872612,0.0,0.9967295527458191,0.4749999940395355,4.0,4.0,4.0
4511,1787.0906982421875,6125.0,1157.66845703125,21.0,16,0.0,0.0808100625872612,0.0,0.9967295527458191,0.4749999940395355,4.0,4.0,4.0
4512,1787.0921630859375,6125.0009765625,1347.6685791015625,21.0,16,0.0,0.0808100625872612,0.0,0.9967295527458191,0.4749999940395355,4.0,4.0,4.0
4513,1787.091064453125,6125.00048828125,1537.668212890625,21.0,16,0.0,0.0808100625872612,0.0,0.9967295527458191,0.4749999940395355,4.0,4.0,4.0
4514,1787.0927734375,6125.0,1727.6683349609375,21.0,16,0.0,0.0808100625872612,0.0,0.9967295527458191,0.4749999940395355,4.0,4.0,4.0
4515,1787.0914306640625,6125.00048828125,1917.667724609375,21.0,16,0.0,0.0808100625872612,0.0,0.9967295527458191,0.4749999940395355,4.0,4.0,4.0
4516,1787.090087890625,6125.00048828125,2107.667236328125,21.0,16,0.0,0.0808100625872612,0.0,0.9967295527458191,0.4749999940395355,4.0,4.0,4.0
4517,1787.091796875,6125.0,2297.66748046875,21.0,16,0.0,0.0808100625872612,0.0,0.9967295527458191,0.4749999940395355,4.0,4.0,4.0
4518,1787.0904541015625,6125.00048828125,2487.667236328125,21.0,16,0.0,0.0808100625872612,0.0,0.9967295527458191,0.4749999940395355,4.0,4.0,4.0
4519,1787.089111328125,6125.00048828125,2677.666748046875,21.0,16,0.0,0.0808100625872612,0.0,0.9967295527458191,0.4749999940395355,4.0,4.0,4.0
4520,1787.09375,6125.0009765625,2867.66748046875,21.0,16,0.0,0.0808100625872612,0.0,0.9967295527458191,0.4749999940395355,4.0,4.0,4.0
4521,1787.0916748046875,6125.00048828125,3057.6728515625,21.0,16,0.0,0.0808100625872612,0.0,0.9967295527458191,0.4749999940395355,4.0,4.0,4.0
4522,1787.092529296875,6125.00048828125,-3062.982666015625,21.0,16,0.0,0.0808100625872612,0.0,0.9967295527458191,0.4749999940395355,1.0,0.4000000059604645,0.40652352571487427
4523,1787.09130859375,6125.00048828125,3247.66650390625,21.0,16,0.0,0.0808100625872612,0.0,0.9967295527458191,0.4749999940395355,1.0,0.4000000059604645,0.40652352571487427
4524,-431.5316162109375,6164.99951171875,-1164.17041015625,21.0,17,0.0,0.9967432618141174,0.0,-0.08064065128564835,0.949999988079071,0.7949999570846558,0.7949999570846558,0.7949999570846558
4525,-430.80987548828125,6164.99951171875,-3067.39013671875,21.0,17,0.0,0.7618561387062073,0.0,0.6477462649345398,0.949999988079071,0.7949999570846558,0.7949999570846558,0.7949999570846558
4526,1787.0931396484375,6164.99951171875,-3066.98388671875,21.0,17,0.0,0.08082947880029678,0.0,0.9967279434204102,0.949999988079071,0.7949999570846558,0.7949999570846558,0.7949999570846558
4527,1787.09033203125,6164.99951171875,3292.3232421875,21.0,17,0.0,-0.6477521657943726,-0.0,0.7618511319160461,0.949999988079071,0.7949999570846558,0.7949999570846558,0.7949999570846558
4528,-410.4881896972656,6164.99951171875,3291.671875,21.0,17,0.0,0.9967356324195862,0.0,-0.08073506504297256,0.949999988079071,0.7949999570846558,0.7949999570846558,0.7949999570846558
4529,-410.05596923828125,6164.99951171875,609.97021484375,21.0,17,0.0,-0.6475297808647156,-0.0,0.7620401382446289,0.949999988079071,0.7949999570846558,0.7949999570846558,0.7949999570846558
4530,-1129.1253662109375,6164.99951171875,610.1644287109375,21.0,17,0.0,0.08038926869630814,0.0,0.9967635273933411,0.949999988079071,0.7949999570846558,0.7949999570846558,0.7949999570846558
4531,-1129.3939208984375,6164.99951171875,915.6181640625,21.0,17,0.0,-0.6476019620895386,-0.0,0.761978805065155,0.949999988079071,0.7949999570846558,0.7949999570846558,0.7949999570846558
4532,-2088.517822265625,6164.99951171875,915.8258666992188,21.0,17,0.0,0.9967317581176758,0.0,-0.08078227192163467,0.949999988079071,0.7949999570846558,0.7949999570846558,0.7949999570846558
4533,-2088.422607421875,6164.99951171875,-1446.1910400390625,21.0,17,0.0,0.7619174718856812,0.0,0.6476740837097168,0.949999988079071,0.7949999570846558,0.7949999570846558,0.7949999570846558
4534,-1193.5679931640625,6164.99951171875,-1446.1964111328125,21.0,17,0.0,0.08101826906204224,0.0,0.9967126250267029,0.949999988079071,0.7949999570846558,0.7949999570846558,0.7949999570846558
4535,-1193.449462890625,6164.99951171875,-1163.8394775390625,21.0,17,0.0,0.7621064782142639,0.0,0.6474516987800598,0.949999988079071,0.7949999570846558,0.7949999570846558,0.7949999570846558
4536,-431.5316162109375,6164.99951171875,-1164.17041015625,21.0,17,0.0,0.7621064782142639,0.0,0.6474516987800598,0.949999988079071,0.7949999570846558,0.7949999570846558,0.7949999570846558
4537,-430.80987548828125,6164.99951171875,-3067.39013671875,21.0,17,0.0,0.9967432618141174,0.0,-0.08064065128564835,0.949999988079071,0.7949999570846558,0.7949999570846558,0.7949999570846558
4538,1787.0931396484375,6164.99951171875,-3066.98388671875,21.0,17,0.0,0.7618561387062073,0.0,0.6477462649345398,0.949999988079071,0.7949999570846558,0.7949999570846558,0.7949999570846558
4539,1787.09033203125,6164.99951171875,3292.3232421875,21.0,17,0.0,0.08082947880029678,0.0,0.9967279434204102,0.949999988079071,0.7949999570846558,0.7949999570846558,0.7949999570846558
4540,-410.4881896972656,6164.99951171875,3291.671875,21.0,17,0.0,-0.6477521657943726,-0.0,0.7618511319160461,0.949999988079071,0.7949999570846558,0.7949999570846558,0.7949999570846558
4541,-410.05596923828125,6164.99951171875,609.97021484375,21.0,17,0.0,0.9967356324195862,0.0,-0.08073506504297256,0.949999988079071,0.7949999570846558,0.7949999570846558,0.7949999570846558
4542,-1129.1253662109375,6164.99951171875,610.1644287109375,21.0,17,0.0,-0.6475297808647156,-0.0,0.7620401382446289,0.949999988079071,0.7949999570846558,0.7949999570846558,0.7949999570846558
4543,-1129.3939208984375,6164.99951171875,915.6181640625,21.0,17,0.0,0.08038926869630814,0.0,0.9967635273933411,0.949999988079071,0.7949999570846558,0.7949999570846558,0.7949999570846558
4544,-2088.517822265625,6164.99951171875,915.8258666992188,21.0,17,0.0,-0.6476019620895386,-0.0,0.761978805065155,0.949999988079071,0.7949999570846558,0.7949999570846558,0.7949999570846558
4545,-2088.422607421875,6164.99951171875,-1446.1910400390625,21.0,17,0.0,0.9967317581176758,0.0,-0.08078227192163467,0.949999988079071,0.7949999570846558,0.7949999570846558,0.7949999570846558
4546,-1193.5679931640625,6164.99951171875,-1446.1964111328125,21.0,17,0.0,0.7619174718856812,0.0,0.6476740837097168,0.949999988079071,0.7949999570846558,0.7949999570846558,0.7949999570846558
4547,-1193.449462890625,6164.99951171875,-1163.8394775390625,21.0,17,0.0,0.08101826906204224,0.0,0.9967126250267029,0.949999988079071,0.7949999570846558,0.7949999570846558,0.7949999570846558
4548,-431.5138854980469,6164.99951171875,-1209.479736328125,21.0,17,0.0,0.9967448711395264,0.0,-0.08062050491571426,0.949999988079071,3.179999828338623,3.179999828338623,3.179999828338623
4549,-431.40069580078125,6164.99951171875,-1511.5760498046875,21.0,17,0.0,0.9967448711395264,0.0,-0.08062050491571426,0.949999988079071,3.179999828338623,3.179999828338623,3.179999828338623
4550,-431.28643798828125,6164.99951171875,-1813.6783447265625,21.0,17,0.0,0.9967448711395264,0.0,-0.08062050491571426,0.949999988079071,3.179999828338623,3.179999828338623,3.179999828338623
4551,-431.1722717285156,6164.99951171875,-2115.780517578125,21.0,17,0.0,0.9967448711395264,0.0,-0.08062050491571426,0.949999988079071,3.179999828338623,3.179999828338623,3.179999828338623
4552,-431.0550231933594,6164.99951171875,-2417.88232421875,21.0,17,0.0,0.9967448711395264,0.0,-0.08062050491571426,0.949999988079071,3.179999828338623,3.179999828338623,3.179999828338623
4553,-430.94171142578125,6164.99951171875,-2719.978759765625,21.0,17,0.0,0.9967448711395264,0.0,-0.08062050491571426,0.949999988079071,3.179999828338623,3.179999828338623,3.179999828338623
4554,-431.5207824707031,6164.99951171875,-1195.9681396484375,21.0,17,0.0,0.9967448711395264,0.0,-0.08062050491571426,0.949999988079071,1.0,3.179999828338623,0.13512229919433594
4555,-430.82452392578125,6164.99951171875,-3022.080322265625,21.0,17,0.0,0.9967448711395264,0.0,-0.08062050491571426,0.949999988079071,1.0,3.179999828338623,0.13512229919433594
4556,-379.20709228515625,6164.99951171875,-3067.3779296875,21.0,17,0.0,0.7618768811225891,0.0,0.6477218866348267,0.949999988079071,3.179999828338623,3.179999828338623,3.179999828338623
4557,-77.10700225830078,6164.99951171875,-3067.326171875,21.0,17,0.0,0.7618768811225891,0.0,0.6477218866348267,0.949999988079071,3.179999828338623,3.179999828338623,3.179999828338623
4558,224.9920654296875,6164.99951171875,-3067.26806640625,21.0,17,0.0,0.7618768811225891,0.0,0.6477218866348267,0.949999988079071,3.179999828338623,3.179999828338623,3.179999828338623
4559,527.0911865234375,6164.99951171875,-3067.2099609375,21.0,17,0.0,0.7618768811225891,0.0,0.6477218866348267,0.949999988079071,3.179999828338623,3.179999828338623,3.179999828338623
4560,829.192138671875,6164.99951171875,-3067.1640625,21.0,17,0.0,0.7618768811225891,0.0,0.6477218866348267,0.949999988079071,3.179999828338623,3.179999828338623,3.179999828338623
4561,1131.291259765625,6164.99951171875,-3067.10595703125,21.0,17,0.0,0.7618768811225891,0.0,0.6477218866348267,0.949999988079071,3.179999828338623,3.179999828338623,3.179999828338623
4562,1433.390380859375,6164.99951171875,-3067.048095703125,21.0,17,0.0,0.7618768811225891,0.0,0.6477218866348267,0.949999988079071,3.179999828338623,3.179999828338623,3.179999828338623
4563,-399.0115051269531,6164.99951171875,-3067.38232421875,21.0,17,0.0,0.7618768811225891,0.0,0.6477218866348267,0.949999988079071,1.0,3.179999828338623,0.19803237915039062
4564,1735.493408203125,6164.99951171875,-3066.9951171875,21.0,17,0.0,0.7618768811225891,0.0,0.6477218866348267,0.949999988079071,1.0,3.179999828338623,0.19803237915039062
4565,1787.0931396484375,6164.99951171875,-2908.32568359375,21.0,17,0.0,0.08080976456403732,0.0,0.9967295527458191,0.949999988079071,3.179999828338623,3.179999828338623,3.179999828338623
4566,1787.0943603515625,6164.99951171875,-2606.2294921875,21.0,17,0.0,0.08080976456403732,0.0,0.9967295527458191,0.949999988079071,3.179999828338623,3.179999828338623,3.179999828338623
4567,1787.094482421875,6164.99951171875,-2304.127197265625,21.0,17,0.0,0.08080976456403732,0.0,0.9967295527458191,0.949999988079071,3.179999828338623,3.179999828338623,3.179999828338623
4568,1787.092529296875,6164.99951171875,-2002.0311279296875,21.0,17,0.0,0.08080976456403732,0.0,0.9967295527458191,0.949999988079071,3.179999828338623,3.179999828338623,3.179999828338623
4569,1787.0927734375,6164.99951171875,-1699.9288330078125,21.0,17,0.0,0.08080976456403732,0.0,0.9967295527458191,0.949999988079071,3.179999828338623,3.179999828338623,3.179999828338623
4570,1787.0938720703125,6164.99951171875,-1397.8326416015625,21.0,17,0.0,0.08080976456403732,0.0,0.9967295527458191,0.949999988079071,3.179999828338623,3.179999828338623,3.179999828338623
4571,1787.0941162109375,6164.99951171875,-1095.7301025390625,21.0,17,0.0,0.08080976456403732,0.0,0.9967295527458191,0.949999988079071,3.179999828338623,3.179999828338623,3.179999828338623
4572,1787.09130859375,6164.99951171875,-793.6282348632812,21.0,17,0.0,0.08080976456403732,0.0,0.9967295527458191,0.949999988079071,3.179999828338623,3.179999828338623,3.179999828338623
4573,1787.0924072265625,6164.99951171875,-491.5318603515625,21.0,17,0.0,0.08080976456403732,0.0,0.9967295527458191,0.949999988079071,3.179999828338623,3.179999828338623,3.179999828338623
4574,1787.0927734375,6164.99951171875,-189.42942810058594,21.0,17,0.0,0.08080976456403732,0.0,0.9967295527458191,0.949999988079071,3.179999828338623,3.179999828338623,3.179999828338623
4575,1787.0927734375,6164.99951171875,112.6729736328125,21.0,17,0.0,0.08080976456403732,0.0,0.9967295527458191,0.949999988079071,3.179999828338623,3.179999828338623,3.179999828338623
4576,1787.0899658203125,6164.99951171875,414.77484130859375,21.0,17,0.0,0.08080976456403732,0.0,0.9967295527458191,0.949999988079071,3.179999828338623,3.179999828338623,3.179999828338623
4577,1787.09130859375,6164.99951171875,716.8712158203125,21.0,17,0.0,0.08080976456403732,0.0,0.9967295527458191,0.949999988079071,3.179999828338623,3.179999828338623,3.179999828338623
4578,1787.0921630859375,6164.99951171875,1018.9676513671875,21.0,17,0.0,0.08080976456403732,0.0,0.9967295527458191,0.949999988079071,3.179999828338623,3.179999828338623,3.179999828338623
4579,1787.089599609375,6164.99951171875,1321.069580078125,21.0,17,0.0,0.08080976456403732,0.0,0.9967295527458191,0.949999988079071,3.179999828338623,3.179999828338623,3.179999828338623
4580,1787.089599609375,6164.99951171875,1623.1719970703125,21.0,17,0.0,0.08080976456403732,0.0,0.9967295527458191,0.949999988079071,3.179999828338623,3.179999828338623,3.179999828338623
